"Source Name",URL,"Date Accessed","Program Name",Domain,Username,"Data Source"
index.dat,"http://hp.msn.com/c/home/bb/bg_rt.gif?v=2","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/dpp_rpt.gif","2004-08-27 15:42:53 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://sc.msn.com/global/c/sf/sfg_lb.gif","2004-08-20 21:27:43 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/mainpages/hackoo_template_files/get_cd_ad.gif","2004-08-20 15:33:32 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/newmail1.gif","2004-08-20 15:38:21 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.a1.yimg.com/us.yimg.com/a/ya/yahoo_mail/breeze070704_stacked.gif","2004-08-20 15:38:22 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/stock-up.gif","2004-08-27 15:42:53 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/dpp_lt.gif","2004-08-27 15:42:53 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/ww/m6v8c.gif","2004-08-25 15:25:42 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com/images/right-r.gif","2004-08-25 15:50:12 CEST","Internet Explorer Analyzer",majorgeeks.com,,"4Dell Latitude CPi.E01"
index.dat,"http://pagead2.googlesyndication.com/pagead/ads?client=ca-pub-6960825562757852&random=1093447752902&format=120x600_as&output=html&url=http%3A%2F%2Fwww.majorgeeks.com%2Fdownloads2.html&color_bg=FFFFFF&color_text=000000&color_link=0000FF&color_url=008000&color_border=336699","2004-08-25 15:29:13 CEST","Internet Explorer Analyzer",googlesyndication.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.mosnews.com/i/mosnews_section.gif","2004-08-25 15:54:03 CEST","Internet Explorer Analyzer",mosnews.com,,"4Dell Latitude CPi.E01"
index.dat,"http://fosi.ural.net/dl2eft.gif","2004-08-25 16:12:57 CEST","Internet Explorer Analyzer",ural.net,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/images/icons/scales.gif","2004-08-20 15:31:29 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/mainpages/hackoo_template_files/nav.css","2004-08-20 15:33:30 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/reg2.css","2004-08-20 15:34:26 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/f/inbc1.gif","2004-08-20 15:38:21 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.a1.yimg.com/us.yimg.com/a/ba/bank_of_america/020204_checkbook.gif","2004-08-20 15:38:30 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/pr/trap/burst_mail.gif","2004-08-20 15:38:31 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.t50.com/extra.html","2004-08-20 15:49:00 CEST","Internet Explorer Analyzer",t50.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/images/subject.gif","2004-08-20 15:33:32 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/images/body.gif","2004-08-20 15:33:32 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/images/buynow.gif","2004-08-20 15:33:33 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/hdr/el/uh_crn2.gif","2004-08-25 15:26:06 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/r/medici/all/px_w.gif","2004-08-20 15:38:26 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/f/perc1.gif","2004-08-20 15:38:41 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.confine.com/cgi-bin/chs.cgi?3","2004-08-20 15:45:58 CEST","Internet Explorer Analyzer",confine.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/css/home/home-ie6.css?v=11","2004-08-27 15:42:47 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/dgr_rt.gif","2004-08-27 15:42:53 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/lbl_rt.gif","2004-08-27 15:42:53 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/hacked_pages/images/submit_hack.gif","2004-08-20 15:31:54 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/r/medici/blue/src_wc4w_sw_1.gif","2004-08-20 15:38:26 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.f613.mail.yahoo.com/ym/ShowLetter?MsgId=6284_1110_22_443_55_0_1_-1_0&Idx=0&YY=60138&.first=1&inc=25&order=down&sort=date&pos=0&view=&head=&box=Inbox","2004-08-20 15:38:30 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/pr/trap/em2_cr4.gif","2004-08-20 15:38:31 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/shade.gif","2004-08-27 15:42:50 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/mon_rpt.gif","2004-08-27 15:42:54 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/mntl/tr/vacatn16.gif","2004-08-20 15:34:13 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://billing.mail.yahoo.com/bm/MailReg?.v=8","2004-08-20 15:34:17 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/lib/g/yg_util.js","2004-08-20 15:35:47 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/.element/img/1.0/main/nav_at_si.gif","2004-08-20 19:05:19 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://i.a.cnn.net/cnn/.element/img/1.0/misc/audio.gif","2004-08-20 19:05:20 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/mbl_rt.gif","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/plus/gr/popicon_1.gif","2004-08-20 15:34:26 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/reg/idhelper_head.gif","2004-08-20 15:35:47 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/reg/arrow_regconf.gif","2004-08-20 15:38:06 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.elitehackers.com/blank.gif","2004-08-20 15:46:00 CEST","Internet Explorer Analyzer",elitehackers.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/.element/img/1.0/main/ftn.280x32.breaking.alerts.gif","2004-08-20 19:05:21 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/T5/LTO[+@EEJ20IPG{QY9!,8.jpg","2004-08-20 21:27:32 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/bg_grad.gif","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/f/tshc1.gif","2004-08-20 15:38:40 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/.element/img/1.1/ceiling/make.homepage.gif","2004-08-20 19:05:18 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://i.a.cnn.net/cnn/.element/img/1.0/main/space.gif","2004-08-20 19:05:23 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/5R/WYVGE4B~953+1`-K6E_!LT.jpg","2004-08-20 21:27:32 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/mntl/sh/04q3/ipod_img_w.jpg","2004-08-25 15:25:43 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/4F/~MO4EMM,8U+[QLA9ZH{`F.gif","2004-08-27 15:42:50 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/rd_rt.gif","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/ww/tri2.gif","2004-08-25 15:25:44 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.outpimp.com/images/top.jpg","2004-08-20 21:21:48 CEST","Internet Explorer Analyzer",outpimp.com,,"4Dell Latitude CPi.E01"
index.dat,"http://itxt.vibrantmedia.com/intellitxt/front.asp?IPID=65&MK=4","2004-08-25 15:49:42 CEST","Internet Explorer Analyzer",vibrantmedia.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com/downloadget.php?id=3365&file=1&evp=243ad7f7dbd42ca50abe8bf849b4423b","2004-08-25 15:50:10 CEST","Internet Explorer Analyzer",majorgeeks.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/rd_rpt.gif","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://search.msn.com/static/helppane26.js","2004-08-20 21:27:42 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,http://www.yahoo.com/,"2004-08-25 15:25:43 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/hdr/el/uh_tcrn.gif","2004-08-25 15:26:05 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/.element/ssi/css/1.1/main.css","2004-08-20 19:05:13 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://i.a.cnn.net/cnn/.element/img/1.0/main/health.gif","2004-08-20 19:05:23 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com/STENCIL3.eot","2004-08-25 15:49:38 CEST","Internet Explorer Analyzer",majorgeeks.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/sbb.gif?v=3","2004-08-27 15:42:49 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://search.msn.com/static/utils.js","2004-08-20 21:27:43 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/r/medici/all/rc_wg2w_se_1.gif","2004-08-20 15:38:40 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.elitehackers.com/ua/uar_03.gif","2004-08-20 15:46:02 CEST","Internet Explorer Analyzer",elitehackers.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.t50.com/icon1.gif","2004-08-20 15:49:01 CEST","Internet Explorer Analyzer",t50.com,,"4Dell Latitude CPi.E01"
index.dat,"http://shadow.cheats4us.org/images/LSniper.jpe","2004-08-20 21:21:55 CEST","Internet Explorer Analyzer",cheats4us.org,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/images/1.gif","2004-08-20 15:31:25 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.com/hacked_pages/2000/01/thomas.loc.gov/","2004-08-20 15:32:08 CEST","Internet Explorer Analyzer",2600.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/r/medici/blue/rc_wc3c5_nw_1.gif","2004-08-20 15:38:42 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.outpimp.com/images/nav_6.gif","2004-08-20 21:21:50 CEST","Internet Explorer Analyzer",outpimp.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/sr/ar.gif","2004-08-25 15:26:08 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://fosi.ural.net/logofoz.jpg","2004-08-25 16:12:54 CEST","Internet Explorer Analyzer",ural.net,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/2@/ATGTL`WVG!4QYYC}R+,Y9U.jpg","2004-08-20 21:27:32 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/reg/slv_rc.gif","2004-08-20 15:38:07 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/.element/img/1.1/searchbar/search.bottom.gif","2004-08-20 19:05:19 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/2004/WORLD/meast/08/20/iraq.main/top.mosque.fri.ap.jpg","2004-08-20 19:05:21 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/spo/med/2004/08/ipt/1093431699.jpg","2004-08-25 15:25:44 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/nws/th/icon_xml2.gif","2004-08-25 15:26:07 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/2M/3{2PKBGCNL15UJ,HZ@,,N,.jpg","2004-08-20 15:32:59 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/nip_rt.gif","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/or_lt.gif","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/hacked_pages/images/00online_yo.gif","2004-08-20 15:31:53 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.com/hacked_pages/2000/01/thomas.loc.gov/images/faq.gif","2004-08-20 15:32:10 CEST","Internet Explorer Analyzer",2600.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.a1.yimg.com/us.yimg.com/a/1-/flash/lions_gate/040820_300x100.swf?clickTAG=javascript:swfAction()","2004-08-20 15:34:14 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://login.yahoo.com/config/login?logout=1&.src=ym&.lg=us&.intl=us&.done=http%3a%2f%2flogin.yahoo.com%2fconfig%2fmail%3f.intl%3dus%26.htm","2004-08-20 15:38:55 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/fox_hp_logo2.gif","2004-08-27 15:42:50 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.f613.mail.yahoo.com/ym/ShowLetter?MsgId=6284_1110_22_443_55_0_1_-1_0&Idx=0&YY=60138&.htm","2004-08-20 15:38:30 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.elitehackers.com/ua/home.gif","2004-08-20 15:46:03 CEST","Internet Explorer Analyzer",elitehackers.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/images/1.gif","2004-08-20 19:05:17 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/.element/img/1.0/misc/premium.gif","2004-08-20 19:05:19 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://a.tribalfusion.com/j.ad?site=MajorGeekscom&adSpace=ROS&size=120x600&requestID=3797887140.1619955128005695","2004-08-25 15:49:26 CEST","Internet Explorer Analyzer",tribalfusion.com,,"4Dell Latitude CPi.E01"
index.dat,"http://spe.atdmt.com/ds/AANYCVERZVZE/BBI_Dialup_728x90.swf?clickTag1=http://a.tribalfusion.com/h.click/TLMSPRGLEPRMUTNDTWTHDHTMKTPRPRJBLCEPQJHJELDFOOWESSIUKQTFMIKESCKIQDPJOSFGIC/http://clk.atdmt.com/go/trblfvze01110364nyc/direct;wi.728;hi.90;ai.4043702;ct.1/01&clickTag=http://a.tribalfusion.com/h.click/TLMSPRGLEPRMUTNDTWTHDHTMKTPRPRJBLCEPQJHJELDFOOWESSIUKQTFMIKESCKIQDPJOSFGIC/http://clk.atdmt.com/go/trblfvze01110364nyc/direct;wi.728;hi.90;ai.4043702;ct.1/01","2004-08-25 15:49:28 CEST","Internet Explorer Analyzer",atdmt.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/css/home/css-font.css?v=1","2004-08-27 15:42:47 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/or_rpt.gif","2004-08-27 15:42:51 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/dbr_lt.gif","2004-08-27 15:42:53 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/hacked_pages/images/99online_yo.gif","2004-08-20 15:31:54 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.com/hacked_pages/2000/01/thomas.loc.gov/images/bkgfade.gif","2004-08-20 15:32:09 CEST","Internet Explorer Analyzer",2600.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.com/hacked_pages/2000/01/thomas.loc.gov/images/lc2.gif","2004-08-20 15:32:12 CEST","Internet Explorer Analyzer",2600.com,,"4Dell Latitude CPi.E01"
index.dat,"http://sc.msn.com/global/c/lg/MSFT_118x35.gif","2004-08-20 21:27:43 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bb/dgr_rpt.gif","2004-08-27 15:42:53 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/images/icons/mic-blk.gif","2004-08-20 15:31:29 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.com/hacked_pages/2000/01/thomas.loc.gov/images/homeban.gif","2004-08-20 15:32:11 CEST","Internet Explorer Analyzer",2600.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/mainpages/hackoo_template_files/IDN_logo.gif","2004-08-20 15:33:30 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/b/mailma1.gif","2004-08-20 15:38:55 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/r/medici/all/bt_dd_2.gif","2004-08-20 15:38:40 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/bullets/000000.gif","2004-08-27 15:43:03 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.f613.mail.yahoo.com/ym/ShowLetter?Search=&Idx=0&YY=90802&.first=1&order=down&sort=date&pos=0e01a2ffb","2004-08-20 15:38:41 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://banners.adultfriendfinder.com/banners/aff/youngnhot3.jpg","2004-08-20 15:49:01 CEST","Internet Explorer Analyzer",adultfriendfinder.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/md/boards_mini.gif","2004-08-25 15:26:08 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.mosnews.com/files/3785/picture_s.jpg","2004-08-25 15:54:03 CEST","Internet Explorer Analyzer",mosnews.com,,"4Dell Latitude CPi.E01"
index.dat,"http://fosi.ural.net/vsright.gif","2004-08-25 16:12:58 CEST","Internet Explorer Analyzer",ural.net,,"4Dell Latitude CPi.E01"
index.dat,"http://www.passportimages.com/1033/signin.gif","2004-08-27 15:42:49 CEST","Internet Explorer Analyzer",passportimages.com,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/4A/P0,3Q6QC2K4[~+TNVG@XXX.jpg","2004-08-20 15:32:59 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/images/masthead2.jpg","2004-08-20 15:31:25 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/images/storeadmed.jpg","2004-08-20 15:31:28 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://www.cleo-and-nacho.com/images/td.gif","2004-08-20 15:33:33 CEST","Internet Explorer Analyzer",cleo-and-nacho.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/f/inbo1.gif","2004-08-20 15:38:40 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.outpimp.com/images/add2favourites.gif","2004-08-20 21:21:50 CEST","Internet Explorer Analyzer",outpimp.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/ww/mail.gif","2004-08-25 15:25:43 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/us/pim/r/medici/all/rc_wg2w_ne_1.gif","2004-08-20 15:38:40 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.elitehackers.com/images/book.gif","2004-08-20 15:45:59 CEST","Internet Explorer Analyzer",elitehackers.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.majorgeeks.com/downloads2.html","2004-08-25 15:29:07 CEST","Internet Explorer Analyzer",majorgeeks.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.mosnews.com/inc/calendar.js","2004-08-25 15:54:03 CEST","Internet Explorer Analyzer",mosnews.com,,"4Dell Latitude CPi.E01"
index.dat,"http://sj9.ru/cgi-bin/banner/544?24&login=mosnews&referer=http%3A%2F%2Fwww.mosnews.com%2Fnews%2F2004%2F08%2F24%2Finternetend.shtml","2004-08-25 15:51:39 CEST","Internet Explorer Analyzer",sj9.ru,,"4Dell Latitude CPi.E01"
index.dat,http://www.google.com/,"2004-08-25 16:07:26 CEST","Internet Explorer Analyzer",google.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/lib/reg/yih2.js","2004-08-20 15:35:47 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/reg/or.gif","2004-08-20 15:35:30 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://edit.yahoo.com/config/last?.scrumb=XNQeEEeu7HG&.crumb=XNQeEEeu7HG&.src=ym&.done=&.partner=&.branch=&.testid=none","2004-08-20 15:38:05 CEST","Internet Explorer Analyzer",yahoo.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.confine.com/chs1.jpg","2004-08-20 15:46:02 CEST","Internet Explorer Analyzer",confine.com,,"4Dell Latitude CPi.E01"
index.dat,"http://i.cnn.net/cnn/.element/img/1.1/ceiling/top.right.corner.gif","2004-08-20 19:05:18 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://i.a.cnn.net/cnn/.element/img/1.0/main/more.video.blue.gif","2004-08-20 19:05:20 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://i.a.cnn.net/cnn/.element/img/1.0/main/world.gif","2004-08-20 19:05:21 CEST","Internet Explorer Analyzer",cnn.net,,"4Dell Latitude CPi.E01"
index.dat,"http://hp.msn.com/c/home/c.gif","2004-08-27 15:42:49 CEST","Internet Explorer Analyzer",msn.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.2600.org/images/covers/su04tn.gif","2004-08-20 15:31:27 CEST","Internet Explorer Analyzer",2600.org,,"4Dell Latitude CPi.E01"
index.dat,"http://us.i1.yimg.com/us.yimg.com/i/mntl/aut/04q3/mag_hdr_w.gif","2004-08-20 15:34:13 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://us.a1.yimg.com/us.yimg.com/a/1-/jscodes/031016/ct_yad_031016.js","2004-08-25 15:26:06 CEST","Internet Explorer Analyzer",yimg.com,,"4Dell Latitude CPi.E01"
index.dat,"http://www.magnescan.com/clrchng.js","2004-08-20 21:27:52 CEST","Internet Explorer Analyzer",magnescan.com,,"4Dell Latitude CPi.E01"
